source_dataset,pid,name,noneng-name,owner,areas,subnat,status,start-year,capacity,capacity-display,Cement-Capacity-(millions-metric-tonnes-per-annum),Clinker-Capacity-(millions-metric-tonnes-per-annum),prod-type,latitude,longitude,Latitude,Longitude,url,altf-yn,areas-subnat-sat-display,capacity-details,capacity-table,ccs-yn,cem-type,claycal-yn,color,loc-owner,location-accuracy,name-search,owner-search,plant-type,scaling-capacity,status-legend,tracker-acro,tracker-custom,tracker-display,units-of-m
cement,P100000125061,Datong Coal Mine Group Building Materials Co. Cement Plant,大同煤矿集团建材有限责任公司 (Chinese),Datong Coal Mine Group Building Materials Co [100.0%],China;,Shanxi,operating,2010,2,2,2,1.83,dry,39.82467,112.999946,39.82467,112.999946,https://www.gem.wiki/Datong_Coal_Mine_Group_Building_Materials_Co._Cement_Plant,no,"Shanxi, China",2,2,no,unknown,no,,大同煤矿集团建材有限责任公司 (Chinese) [100%],exact,Datong Coal Mine Group Building Materials Co. Cement Plant,Datong Coal Mine Group Building Materials Co [100.0%],integrated,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125062,Hebei Jihong Cement Limited Company Cement Plant,河北省基弘水泥有限公司 (Chinese),Hebei Jihong Cement Co Ltd [100.0%],China;,Hebei,operating,2008,0.008,>0,>0,0.85,dry,39.847838,114.784626,39.847838,114.784626,https://www.gem.wiki/Hebei_Jihong_Cement_Limited_Company_Cement_Plant,no,"Hebei, China",0.008,0.008,no,unknown,no,,河北省基弘水泥有限公司 (Chinese) [100%],exact,Hebei Jihong Cement Limited Company Cement Plant,Hebei Jihong Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125064,Tangshan Hongtai Cement Limited Company Cement Plant,唐山泓泰水泥有限公司 (Chinese),Tangshan Hongtai Cement Co Ltd [100.0%],China;,Hebei,operating,2010,3.6,3.6,3.6,1.5,dry,39.876991,117.924471,39.876991,117.924471,https://www.gem.wiki/Tangshan_Hongtai_Cement_Limited_Company_Cement_Plant,no,"Hebei, China",3.6,3.6,no,opc,no,grey,唐山泓泰水泥有限公司 (Chinese) [100%],exact,Tangshan Hongtai Cement Limited Company Cement Plant,Tangshan Hongtai Cement Co Ltd [100.0%],integrated,3.6,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125067,Tangshan Hongye Special Cement Co. Cement Plant,唐山弘也特种水泥有限公司 (Chinese),Tangshan Hongye Special Cement Co Ltd [100.0%],China;,Hebei,operating,,0.008,>0,>0,>0,dry,39.918537,117.610407,39.918537,117.610407,https://www.gem.wiki/Tangshan_Hongye_Special_Cement_Co._Cement_Plant,no,"Hebei, China",0.008,0.008,no,opc,no,grey,唐山弘也特种水泥有限公司 (Chinese) [100%],exact,Tangshan Hongye Special Cement Co. Cement Plant,Tangshan Hongye Special Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125068,Datong Yunzhong Cement Co. Cement Plant,大同市云中水泥有限责任公司 (Chinese),Datong Yunzhong Cement Co Ltd [100.0%],China;,Shanxi,operating,2011,2,2,2,1.1,dry,39.943913,113.079284,39.943913,113.079284,https://www.gem.wiki/Datong_Yunzhong_Cement_Co._Cement_Plant,no,"Shanxi, China",2,2,no,opc,no,grey,大同市云中水泥有限责任公司 (Chinese) [100%],exact,Datong Yunzhong Cement Co. Cement Plant,Datong Yunzhong Cement Co Ltd [100.0%],integrated,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125070,Qinhuangdao Xinhe Cement Co. Cement Plant,秦皇岛市信合水泥有限公司 (Chinese),Qinhuangdao Xinhe Cement Co Ltd [100.0%],China;,Hebei,operating,2010,2,2,2,1.55,dry,40.081743,119.598397,40.081743,119.598397,https://www.gem.wiki/Qinhuangdao_Xinhe_Cement_Co._Cement_Plant,no,"Hebei, China",2,2,no,opc,no,grey,秦皇岛市信合水泥有限公司 (Chinese) [100%],exact,Qinhuangdao Xinhe Cement Co. Cement Plant,Qinhuangdao Xinhe Cement Co Ltd [100.0%],integrated,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125072,Xinglong County Fucheng Cement Co. Cement Plant,兴隆县福成水泥有限公司 (Chinese),Xinglong County Fucheng Cement Co Ltd [100.0%],China;,Hebei,operating,,1.45,1.45,1.45,0.91,dry,40.555522,117.751368,40.555522,117.751368,https://www.gem.wiki/Xinglong_County_Fucheng_Cement_Co._Cement_Plant,no,"Hebei, China",1.45,1.45,no,unknown,no,,兴隆县福成水泥有限公司 (Chinese) [100%],exact,Xinglong County Fucheng Cement Co. Cement Plant,Xinglong County Fucheng Cement Co Ltd [100.0%],integrated,1.45,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125073,Hebei Xinglong County Yanshan Cement Manufacturing Co. Cement Plant,河北省兴隆县燕山水泥制造有限公司 (Chinese),Hebei Xinglong County Yanshan Cement Manufacturing Co [100.0%],China;,Hebei,retired,,,not found,,>0,dry,40.571564,117.680124,40.571564,117.680124,https://www.gem.wiki/Hebei_Xinglong_County_Yanshan_Cement_Manufacturing_Co._Cement_Plant,no,"Hebei, China",,,no,unknown,no,,河北省兴隆县燕山水泥制造有限公司 (Chinese) [100%],exact,Hebei Xinglong County Yanshan Cement Manufacturing Co. Cement Plant,Hebei Xinglong County Yanshan Cement Manufacturing Co [100.0%],integrated,1.5719178536863079,retired-plus,GCCT,GCCT,Cement and Concrete,
cement,P100000125074,"Chengde Tianbao Cement Co.,Ltd. Cement Plant",承德天宝水泥有限公司 (Chinese),Chengde Tianbao Cement Co Ltd [100.0%],China;,Hebei,operating,2011,1.8,1.8,1.8,1.39,dry,40.656861,118.525741,40.656861,118.525741,"https://www.gem.wiki/Chengde_Tianbao_Cement_Co.,Ltd._Cement_Plant",no,"Hebei, China",1.8,1.8,no,opc,no,grey,承德天宝水泥有限公司 (Chinese) [100%],exact,"Chengde Tianbao Cement Co.,Ltd. Cement Plant",Chengde Tianbao Cement Co Ltd [100.0%],integrated,1.8,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125076,Sanghi Industries Dandong Cement Plant,丹东第二水泥有限公司 (Chinese),Dandong Second Cement Co [100.0%],China;,Liaoning,operating,,0.008,>0,>0,n/a,n/a,40.785608,123.904853,40.785608,123.904853,https://www.gem.wiki/Sanghi_Industries_Dandong_Cement_Plant,n/a,"Liaoning, China",0.008,0.008,n/a,unknown,n/a,,丹东第二水泥有限公司 (Chinese) [100%],exact,Sanghi Industries Dandong Cement Plant,Dandong Second Cement Co [100.0%],grinding,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125077,Bohai Cement (Huludao) Co. Cement Plant,渤海水泥（葫芦岛）有限公司 (Chinese),Bohai Cement (Huludao) Co Ltd [100.0%],China;,Liaoning,operating,1942,1.5,1.5,1.5,1.6,dry,40.803676,120.728926,40.803676,120.728926,https://www.gem.wiki/Bohai_Cement_(Huludao)_Co._Cement_Plant,no,"Liaoning, China",1.5,1.5,no,opc,no,grey,渤海水泥（葫芦岛）有限公司 (Chinese) [100%],exact,Bohai Cement (Huludao) Co. Cement Plant,Bohai Cement (Huludao) Co Ltd [100.0%],integrated,1.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125079,"Inner Mongolia Wulan Cement Co.,Ltd. Cement Plant",内蒙古武兰水泥有限公司 (Chinese),Inner Mongolia Wulan Cement Co Ltd [100.0%],China;,Inner Mongolia,operating,2014,0.008,>0,>0,0.91,dry,41.026048,111.464242,41.026048,111.464242,"https://www.gem.wiki/Inner_Mongolia_Wulan_Cement_Co.,Ltd._Cement_Plant",no,"Inner Mongolia, China",0.008,0.008,no,opc,no,grey,内蒙古武兰水泥有限公司 (Chinese) [100%],exact,"Inner Mongolia Wulan Cement Co.,Ltd. Cement Plant",Inner Mongolia Wulan Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125080,Inner Mongolia Jidong Cement Co Ltd Cement Plant,内蒙古冀东水泥有限公司 武川县 (Chinese),Inner Mongolia Jidong Cement Co Ltd [100.0%],China;,Inner Mongolia,operating,2006,2,2,2,2.92,dry,41.036355,111.463221,41.036355,111.463221,https://www.gem.wiki/Inner_Mongolia_Jidong_Cement_Co_Ltd_Cement_Plant,no,"Inner Mongolia, China",2,2,no,opc,no,grey,内蒙古冀东水泥有限公司 武川县 (Chinese) [100%],exact,Inner Mongolia Jidong Cement Co Ltd Cement Plant,Inner Mongolia Jidong Cement Co Ltd [100.0%],integrated,2.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125083,"Chengde Xishangxi Cement Co., Ltd. Cement Plant",承德喜上喜水泥有限责任公司 (Chinese),Chengde Xishangxi Cement Co Ltd [100.0%],China;,Hebei,operating,2004,0.008,>0,>0,0.91,dry,41.180052,117.969727,41.180052,117.969727,"https://www.gem.wiki/Chengde_Xishangxi_Cement_Co.,_Ltd._Cement_Plant",no,"Hebei, China",0.008,0.008,no,unknown,no,,承德喜上喜水泥有限责任公司 (Chinese) [100%],exact,"Chengde Xishangxi Cement Co., Ltd. Cement Plant",Chengde Xishangxi Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125086,"Liaoning Traffic Cement Co.,Ltd. Cement Plant",辽宁交通水泥有限责任公司 (Chinese),Liaoning Traffic Cement Co Ltd [100.0%],China;,Liaoning,operating,2007,0.008,>0,>0,1.83,dry,41.349878,123.741822,41.349878,123.741822,"https://www.gem.wiki/Liaoning_Traffic_Cement_Co.,Ltd._Cement_Plant",no,"Liaoning, China",0.008,0.008,no,opc,no,grey,辽宁交通水泥有限责任公司 (Chinese) [100%],exact,"Liaoning Traffic Cement Co.,Ltd. Cement Plant",Liaoning Traffic Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125087,"Liaoning Yinsheng Cement Group Co.,Ltd. Cement Plant",辽宁银盛水泥集团有限公司 (Chinese),Liaoning Yinsheng Cement Group Co Ltd [100.0%],China;,Liaoning,operating,2008,0.008,>0,>0,2.92,dry,41.385167,123.490972,41.385167,123.490972,"https://www.gem.wiki/Liaoning_Yinsheng_Cement_Group_Co.,Ltd._Cement_Plant",no,"Liaoning, China",0.008,0.008,no,opc,no,grey,辽宁银盛水泥集团有限公司 (Chinese) [100%],exact,"Liaoning Yinsheng Cement Group Co.,Ltd. Cement Plant",Liaoning Yinsheng Cement Group Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125089,Chaoyang Lanling Cement Co. Cement Plant,朝阳兰凌水泥有限公司 (Chinese),Chaoyang Lanling Cement Co [100.0%],China;,Liaoning,operating,2002,0.008,>0,>0,0.37,dry,41.607062,120.549677,41.607062,120.549677,https://www.gem.wiki/Chaoyang_Lanling_Cement_Co._Cement_Plant,no,"Liaoning, China",0.008,0.008,no,blended,no,grey,朝阳兰凌水泥有限公司 (Chinese) [100%],exact,Chaoyang Lanling Cement Co. Cement Plant,Chaoyang Lanling Cement Co [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125090,Kuqa Qingsong Cement Co. Cement Plant,库车青松水泥有限责任公司 (Chinese),Kuqa Qingsong Cement Co [100.0%],China;,Xinjiang,operating,2005,0.5,0.5,0.5,0.44,dry,41.76574,82.91821,41.76574,82.91821,https://www.gem.wiki/Kuqa_Qingsong_Cement_Co._Cement_Plant,no,"Xinjiang, China",0.5,0.5,no,opc,no,grey,库车青松水泥有限责任公司 (Chinese) [100%],exact,Kuqa Qingsong Cement Co. Cement Plant,Kuqa Qingsong Cement Co [100.0%],integrated,0.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125092,"Baishan North Cement Co., Ltd. Cement Plant",白山北方水泥有限公司 (Chinese),Baishan North Cement Co Ltd [100.0%],China;,Jilin,operating,,0.008,>0,>0,>0,dry,41.846179,126.271016,41.846179,126.271016,"https://www.gem.wiki/Baishan_North_Cement_Co.,_Ltd._Cement_Plant",no,"Jilin, China",0.008,0.008,no,unknown,no,,白山北方水泥有限公司 (Chinese) [100%],exact,"Baishan North Cement Co., Ltd. Cement Plant",Baishan North Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125093,"Xinjiang Huacheng Cement Co.,Ltd. Cement Plant",新疆华诚水泥有限公司 (Chinese),Xinjiang Huacheng Cement Co Ltd [100.0%],China;,Xinjiang,operating,2012,1.5,1.5,1.5,1.1,dry,41.930666,86.352422,41.930666,86.352422,"https://www.gem.wiki/Xinjiang_Huacheng_Cement_Co.,Ltd._Cement_Plant",no,"Xinjiang, China",1.5,1.5,no,opc,no,grey,新疆华诚水泥有限公司 (Chinese) [100%],exact,"Xinjiang Huacheng Cement Co.,Ltd. Cement Plant",Xinjiang Huacheng Cement Co Ltd [100.0%],integrated,1.5,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125094,Liaoning Daying Cement Group Co. Cement Plant,辽宁大鹰水泥集团有限公司 (Chinese),Liaoning Daying Cement Group Co [100.0%],China;,Liaoning,operating,2008,0.008,>0,>0,2.92,dry,42.085069,121.745147,42.085069,121.745147,https://www.gem.wiki/Liaoning_Daying_Cement_Group_Co._Cement_Plant,no,"Liaoning, China",0.008,0.008,no,opc,no,grey,辽宁大鹰水泥集团有限公司 (Chinese) [100%],exact,Liaoning Daying Cement Group Co. Cement Plant,Liaoning Daying Cement Group Co [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125095,"Tieling North Cement Co., Ltd. Cement Plant",铁岭北方水泥有限公司 (Chinese),Tieling North Cement Co Ltd [100.0%],China;,Liaoning,operating,2018,0.008,>0,>0,1.46,dry,42.213847,123.89766,42.213847,123.89766,"https://www.gem.wiki/Tieling_North_Cement_Co.,_Ltd._Cement_Plant",no,"Liaoning, China",0.008,0.008,no,unknown,no,,铁岭北方水泥有限公司 (Chinese) [100%],exact,"Tieling North Cement Co., Ltd. Cement Plant",Tieling North Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125096,Inner Mongolia Dongmeng Cement Co. Cement Plant,内蒙古东蒙水泥有限公司 (Chinese),Inner Mongolia Dongmeng Cement Co [100.0%],China;,Inner Mongolia,operating,2005,2.6,2.6,2.6,3.39,dry,42.441695,121.263943,42.441695,121.263943,https://www.gem.wiki/Inner_Mongolia_Dongmeng_Cement_Co._Cement_Plant,no,"Inner Mongolia, China",2.6,2.6,no,opc,no,grey,内蒙古东蒙水泥有限公司 (Chinese) [100%],exact,Inner Mongolia Dongmeng Cement Co. Cement Plant,Inner Mongolia Dongmeng Cement Co [100.0%],integrated,2.6,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125103,"Turpan Tianshan Cement Co.,Ltd. Cement Plant",吐鲁番天山水泥有限责任公司 (Chinese),Turpan Tianshan Cement Co Ltd [100.0%],China;,Xinjiang,operating,2011,1,1,1,1.1,dry,43.166789,88.849928,43.166789,88.849928,"https://www.gem.wiki/Turpan_Tianshan_Cement_Co.,Ltd._Cement_Plant",no,"Xinjiang, China",1,1,no,opc,no,grey,吐鲁番天山水泥有限责任公司 (Chinese) [100%],exact,"Turpan Tianshan Cement Co.,Ltd. Cement Plant",Turpan Tianshan Cement Co Ltd [100.0%],integrated,1.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125104,"Jinlin Province Tianmao Cement Co.,Ltd. Cement Plant",吉林省天茂水泥集团有限公司 (Chinese),Jinlin Province Tianmao Cement Co Ltd [100.0%],China;,Jilin,operating,,0.008,>0,>0,1.32,dry,43.278262,124.619256,43.278262,124.619256,"https://www.gem.wiki/Jinlin_Province_Tianmao_Cement_Co.,Ltd._Cement_Plant",no,"Jilin, China",0.008,0.008,no,unknown,no,,吉林省天茂水泥集团有限公司 (Chinese) [100%],exact,"Jinlin Province Tianmao Cement Co.,Ltd. Cement Plant",Jinlin Province Tianmao Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125109,"Ili Tianshan Cement Co., Ltd. Cement Plant",伊犁天山水泥有限责任公司 (Chinese),Ili Tianshan Cement Co Ltd [100.0%],China;,Xinjiang,operating,,0.008,>0,>0,>0,dry,43.674282,81.175076,43.674282,81.175076,"https://www.gem.wiki/Ili_Tianshan_Cement_Co.,_Ltd._Cement_Plant",no,"Xinjiang, China",0.008,0.008,no,opc,no,grey,伊犁天山水泥有限责任公司 (Chinese) [100%],exact,"Ili Tianshan Cement Co., Ltd. Cement Plant",Ili Tianshan Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125112,Xinjiang Zhongjian Western Construction Cement Manufacturing Co. Cement Plant,新疆中建西部建设水泥制造有限公司 (Chinese),Xinjiang Zhongjian Western Construction Cement Manufacturing Co Ltd [100.0%],China;,Xinjiang,operating,2012,1.2,1.2,1.2,1.1,dry,44.130857,88.722623,44.130857,88.722623,https://www.gem.wiki/Xinjiang_Zhongjian_Western_Construction_Cement_Manufacturing_Co._Cement_Plant,no,"Xinjiang, China",1.2,1.2,no,unknown,no,,新疆中建西部建设水泥制造有限公司 (Chinese) [100%],exact,Xinjiang Zhongjian Western Construction Cement Manufacturing Co. Cement Plant,Xinjiang Zhongjian Western Construction Cement Manufacturing Co Ltd [100.0%],integrated,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125115,"Huocheng County Sanshan Cement Limited Liability Co.,Ltd. Cement Plant",霍城县三山水泥有限责任公司 (Chinese),Huocheng County Sanshan Cement Limited Liability Co Ltd [100.0%],China;,Xinjiang,operating,,0.008,>0,>0,>0,dry,44.161184,80.752291,44.161184,80.752291,"https://www.gem.wiki/Huocheng_County_Sanshan_Cement_Limited_Liability_Co.,Ltd._Cement_Plant",no,"Xinjiang, China",0.008,0.008,no,unknown,no,,霍城县三山水泥有限责任公司 (Chinese) [100%],exact,"Huocheng County Sanshan Cement Limited Liability Co.,Ltd. Cement Plant",Huocheng County Sanshan Cement Limited Liability Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125117,Harbin Xiaoling Cement Co. Cement Plant,哈尔滨小岭水泥有限责任公司 (Chinese),Harbin Xiaoling Cement Co Ltd [100.0%],China;,Heilongjiang,operating,2010,0.008,>0,>0,0.91,dry,45.302985,127.278572,45.302985,127.278572,https://www.gem.wiki/Harbin_Xiaoling_Cement_Co._Cement_Plant,no,"Heilongjiang, China",0.008,0.008,no,unknown,no,,哈尔滨小岭水泥有限责任公司 (Chinese) [100%],exact,Harbin Xiaoling Cement Co. Cement Plant,Harbin Xiaoling Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125119,Heilongjiang Binzhou Cement Co. Cement Plant,黑龙江省宾州水泥有限公司 (Chinese),Heilongjiang Binzhou Cement Co [100.0%],China;,Heilongjiang,operating,2005,5,5,5,3.8,dry,45.730145,127.168069,45.730145,127.168069,https://www.gem.wiki/Heilongjiang_Binzhou_Cement_Co._Cement_Plant,no,"Heilongjiang, China",5,5,no,opc,no,grey,黑龙江省宾州水泥有限公司 (Chinese) [100%],exact,Heilongjiang Binzhou Cement Co. Cement Plant,Heilongjiang Binzhou Cement Co [100.0%],integrated,5.0,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125120,Jiamusi North Cement Co. Huainan Branch Cement Plant,佳木斯北方水泥有限公司桦南分公司 (Chinese),Jiamusi North Cement Co. Huainan Branch [100.0%],China;,Heilongjiang,operating,,1.2,1.2,1.2,2.14,dry,46.232303,130.596405,46.232303,130.596405,https://www.gem.wiki/Jiamusi_North_Cement_Co._Huainan_Branch_Cement_Plant,no,"Heilongjiang, China",1.2,1.2,no,opc,no,grey,佳木斯北方水泥有限公司桦南分公司 (Chinese) [100%],exact,Jiamusi North Cement Co. Huainan Branch Cement Plant,Jiamusi North Cement Co. Huainan Branch [100.0%],integrated,1.2,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125124,Xinjiang Tunhe Cement Limited Liability Company Burzin Cement Branch Company Cement Plant,新疆屯河水泥有限责任公司布尔津水泥分公司 (Chinese),Xinjiang Tunhe Cement Co. Ltd. Burqin Cement Branch [100.0%],China;,Xinjiang,retired,,0.15,0.15,0.15,>0,dry,47.785671,86.848935,47.785671,86.848935,https://www.gem.wiki/Xinjiang_Tunhe_Cement_Limited_Liability_Company_Burzin_Cement_Branch_Company_Cement_Plant,no,"Xinjiang, China",0.15,0.15,no,unknown,no,,新疆屯河水泥有限责任公司布尔津水泥分公司 (Chinese) [100%],exact,Xinjiang Tunhe Cement Limited Liability Company Burzin Cement Branch Company Cement Plant,Xinjiang Tunhe Cement Co. Ltd. Burqin Cement Branch [100.0%],integrated,0.15,retired-plus,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125125,Zalantun Longbei Cement Co. Cement Plant,扎兰屯市龙北水泥有限公司 (Chinese),Zhalantun Longbei Cement Co Ltd [100.0%],China;,Inner Mongolia,operating,2012,0.008,>0,>0,0.91,dry,47.993982,122.759874,47.993982,122.759874,https://www.gem.wiki/Zalantun_Longbei_Cement_Co._Cement_Plant,no,"Inner Mongolia, China",0.008,0.008,no,opc,no,grey,扎兰屯市龙北水泥有限公司 (Chinese) [100%],exact,Zalantun Longbei Cement Co. Cement Plant,Zhalantun Longbei Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125127,"Heihe North Cement Co., Ltd. Cement Plant",黑河北方水泥有限公司 (Chinese),Heihe North Cement Co Ltd [100.0%],China;,Heilongjiang,operating,,0.008,>0,>0,>0,dry,50.085187,125.652375,50.085187,125.652375,"https://www.gem.wiki/Heihe_North_Cement_Co.,_Ltd._Cement_Plant",no,"Heilongjiang, China",0.008,0.008,no,unknown,no,,黑河北方水泥有限公司 (Chinese) [100%],exact,"Heihe North Cement Co., Ltd. Cement Plant",Heihe North Cement Co Ltd [100.0%],integrated,0.008,operating,GCCT,GCCT,Cement and Concrete,n/a
cement,P100000125128,Oroqen Autonomous Banner Xinchangtai Group Jiwen Cement Co. Cement Plant,鄂伦春自治旗鑫昌泰集团吉文水泥有限公司 (Chinese),Oroqen Autonomous Banner Xinchangtai Group Jiwen Cement Co [100.0%],China;,Inner Mongolia,operating,2012,0.6,0.6,0.6,2,dry,50.563232,123.211188,50.563232,123.211188,https://www.gem.wiki/Oroqen_Autonomous_Banner_Xinchangtai_Group_Jiwen_Cement_Co._Cement_Plant,no,"Inner Mongolia, China",0.6,0.6,no,opc,no,grey,鄂伦春自治旗鑫昌泰集团吉文水泥有限公司 (Chinese) [100%],exact,Oroqen Autonomous Banner Xinchangtai Group Jiwen Cement Co. Cement Plant,Oroqen Autonomous Banner Xinchangtai Group Jiwen Cement Co [100.0%],integrated,0.6,operating,GCCT,GCCT,Cement and Concrete,n/a
