source_dataset,pid,name,noneng-name,owner,areas,subnat,status,capacity,primprod,secprod,feedstock,latitude,longitude,url,areas-subnat-sat-display,capacity-details,capacity-table,coordinate-accuracy,coordinates,country-to-check,feedacc,iso3-code,municipality,name-search,other-plant-names-(english),other-plant-names-(other-language),owner-gem-id,owner-search,owners-noneng,region,scaling-capacity,sfid,status-legend,tracker-acro,tracker-custom,units-of-m
chemicals,P100000140357,Shandong Hengtong Chemical Plant,山东恒通化工股份有限公司 (Chinese),Shandong Hengtong Chemical Co Ltd [100%],China;,Shandong,operating,30.0,ammonia; methanol,urea,coal,34.619887, 118.328973,https://gem.wiki/Shandong_Hengtong_Chemical_Plant,"Shandong, China",30.0,30.0,exact,"34.619887, 118.328973",['China'],exact,CHN,Linyi,Shandong Hengtong Chemical Plant,,,E100000122726 [100%],Shandong Hengtong Chemical Co Ltd [100%],山东恒通化工股份有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140358,Qingdao Lidong Chemical Plant,青岛丽东化工 (Chinese),Qingdao Lidong Chemical Co Ltd [100%],China;,Shandong,operating,30.0,benzene; toluene; xylene,liquid petroleum gas (LPG),mixed xylenes; naphtha,36.049268, 120.214263,https://gem.wiki/Qingdao_Lidong_Chemical_Plant,"Shandong, China",30.0,30.0,exact,"36.049268, 120.214263",['China'],exact,CHN,Qingdao,Qingdao Lidong Chemical Plant,,,E100002018239 [100%],Qingdao Lidong Chemical Co Ltd [100%],青岛丽东化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140359,Qingdao Chengzhi Huaqing New Material Chemical Plant,青岛诚志华青新材料有限公司 (Chinese),Qingdao Chengzhi Huaqing New Material Co [100%],China;,Shandong,operating,30.0,butadiene,,,35.647856, 119.717850,https://gem.wiki/Qingdao_Chengzhi_Huaqing_New_Material_Chemical_Plant,"Shandong, China",30.0,30.0,approximate,"35.647856, 119.717850",['China'],,CHN,Qingdao,Qingdao Chengzhi Huaqing New Material Chemical Plant,,,E100002018238 [100%],Qingdao Chengzhi Huaqing New Material Co [100%],青岛诚志华青新材料有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140361,Shandong Shouguang Luqing Petrochemical Plant,山东寿光鲁清石化有限公司 (Chinese),Shandong Shouguang Luqing Petrochemical Co Ltd [100%],China;,Shandong,operating,30.0,propylene; benzene,methyl tert-butyl ether (MTBE),crude oil,37.200054, 118.847017,https://gem.wiki/Shandong_Shouguang_Luqing_Petrochemical_Plant,"Shandong, China",30.0,30.0,exact,"37.200054, 118.847017",['China'],exact,CHN,Shouguang,Shandong Shouguang Luqing Petrochemical Plant,,,E100000126352 [100%],Shandong Shouguang Luqing Petrochemical Co Ltd [100%],山东寿光鲁清石化有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140362,Ruixing Group Taian Ammonia Plant,瑞星集团股份有限公司 (Chinese),Ruixing Group Co [100%],China;,Shandong,operating,30.0,ammonia,,coal,35.886998, 116.450897,https://gem.wiki/Ruixing_Group_Taian_Ammonia_Plant,"Shandong, China",30.0,30.0,exact,"35.886998, 116.450897",['China'],exact,CHN,Taian,Ruixing Group Taian Ammonia Plant,,,E100000123786 [100%],Ruixing Group Co [100%],瑞星集团股份有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140363,Shandong Runyin Bio-Chemical Plant,山东润银生物化工股份有限公司 (Chinese),Rising Star Group Limited [100%],China;,Shandong,operating,30.0,ammonia; methanol,urea,,35.878202, 116.465936,https://gem.wiki/Shandong_Runyin_Bio-Chemical_Plant,"Shandong, China",30.0,30.0,exact,"35.878202, 116.465936",['China'],,CHN,Taian,Shandong Runyin Bio-Chemical Plant,,,E100002018251 [100%],Rising Star Group Limited [100%],瑞星集团有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140364,Shandong Shenda Chemical Company Methanol-to-Olefins Plant,山东神达 100 万吨 / 年甲醇制烯烃 (Chinese),Shandong Shenda Chemical Co Ltd [100%],China;,Shandong,operating,30.0,olefins (unknown type),polypropylene,methanol,34.967027, 117.261873,https://gem.wiki/Shandong_Shenda_Chemical_Company_Methanol-to-Olefins_Plant,"Shandong, China",30.0,30.0,exact,"34.967027, 117.261873",['China'],exact,CHN,Tengzhou,Shandong Shenda Chemical Company Methanol-to-Olefins Plant,,,E100002018298 [100%],Shandong Shenda Chemical Co Ltd [100%],山东神达化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140365,Shandong Alliance Chemical Group Ammonia Plant,山东联盟化工集团有限公司 (Chinese),Shandong Alliance Chemical Group Limited Company [100%],China;,Shandong,operating,30.0,ammonia,urea,coal,36.862704, 118.731248,https://gem.wiki/Shandong_Alliance_Chemical_Group_Ammonia_Plant,"Shandong, China",30.0,30.0,exact,"36.862704, 118.731248",['China'],exact,CHN,Weifang,Shandong Alliance Chemical Group Ammonia Plant,,,E100002018286 [100%],Shandong Alliance Chemical Group Limited Company [100%],山东联盟化工集团有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140366,Shandong Union Chemical Plant,山东联盟化工股份有限公司 (Chinese),Shandong Alliance Shandong Yankuang Guotuo Chemical Co [100%],China;,Shandong,operating,30.0,ammonia; methanol,,coal,36.862687, 118.731194,https://gem.wiki/Shandong_Union_Chemical_Plant,"Shandong, China",30.0,30.0,exact,"36.862687, 118.731194",['China'],exact,CHN,Weifang,Shandong Union Chemical Plant,,,E100002018287 [100%],Shandong Alliance Shandong Yankuang Guotuo Chemical Co [100%],山东联盟化工集团有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140367,Shandong Changyi Petrochemical Plant,山东昌邑石化有限公司 (Chinese),Shandong Changyi Petrochemical Co Ltd[100%],China;,Shandong,operating,30.0,propylene; benzene; toluene; xylene,polypropylene,crude oil; fuel oil,36.828323, 119.353687,https://gem.wiki/Shandong_Changyi_Petrochemical_Plant,"Shandong, China",30.0,30.0,exact,"36.828323, 119.353687",['China'],exact,CHN,Weifang,Shandong Changyi Petrochemical Plant,,,E100000126947 [100%],Shandong Changyi Petrochemical Co Ltd[100%],山东昌邑石化有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140368,Shandong Chambroad Petrochemical Plant,山东京博石油化工有限公司 (Chinese),Shandong Chambroad Petrochemicals Co Ltd [100%],China;,Shandong,operating,30.0,xylene,,crude oil,37.194137, 118.221614,https://gem.wiki/Shandong_Chambroad_Petrochemical_Plant,"Shandong, China",30.0,30.0,exact,"37.194137, 118.221614",['China'],exact,CHN,Weifang,Shandong Chambroad Petrochemical Plant,,,E100000127113 [100%],Shandong Chambroad Petrochemicals Co Ltd [100%],山东京博石油化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140369,Sinochem Hongrun Petrochemical Plant,中化弘润石油化工有限公司 (Chinese),Sinochem Hongrun Petrochemical Co Ltd [100%],China;,Shandong,operating,30.0,xylene,,crude oil,36.761027, 118.477208,https://gem.wiki/Sinochem_Hongrun_Petrochemical_Plant,"Shandong, China",30.0,30.0,exact,"36.761027, 118.477208",['China'],exact,CHN,Weifang,Sinochem Hongrun Petrochemical Plant,,,E100002018337 [100%],Sinochem Hongrun Petrochemical Co Ltd [100%],中化弘润石油化工有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140370,Yantai Dongfang Fertilizer Plant,烟台东方化肥厂 (Chinese),Yantai Dongfang Fertilizer Factory [100%],China;,Shandong,operating,30.0,ammonia,,,37.559846, 121.234465,https://gem.wiki/Yantai_Dongfang_Fertilizer_Plant,"Shandong, China",30.0,30.0,exact,"37.559846, 121.234465",['China'],,CHN,Yantai,Yantai Dongfang Fertilizer Plant,,,E100002018415 [100%],Yantai Dongfang Fertilizer Factory [100%],烟台东方化肥厂 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140372,Shandong Yulong Petrochemical Plant,烟台裕龙岛二期 (Chinese),Shandong Yulong Petrochemical Co Ltd [100%],China;,Shandong,operating,30.0,ethylene,,crude oil,37.601230, 120.250566,https://gem.wiki/Shandong_Yulong_Petrochemical_Plant,"Shandong, China",30.0,30.0,exact,"37.601230, 120.250566",['China'],exact,CHN,Yantai,Shandong Yulong Petrochemical Plant,,,E100000122813 [100%],Shandong Yulong Petrochemical Co Ltd [100%],山东裕龙石化有限公司 (Chinese),Asia Pacific,30.0,GEPDCHN0037,operating,GChI,GChI,n/a
chemicals,P100000140373,Wanhua Chemical Group Yantai Petrochemical Complex,万华化学集团股份有限公司乙烯二期项目 (Chinese),Wanhua Chemical Group Co Ltd [100%],China;,Shandong,operating,30.0,ethylene,ethylene-vinyl acetate (EVA); high-density polyethylene (HDPE),ethane; naphtha,37.684506, 121.068159,https://gem.wiki/Wanhua_Chemical_Group_Yantai_Petrochemical_Complex,"Shandong, China",30.0,30.0,exact,"37.684506, 121.068159",['China'],exact,CHN,Yantai,Wanhua Chemical Group Yantai Petrochemical Complex,,,E100000123231 [100%],Wanhua Chemical Group Co Ltd [100%],万华化学集团股份有限公司 (Chinese),Asia Pacific,30.0,GEPDCHN0039,operating,GChI,GChI,n/a
chemicals,P100000140375,Zibo Qixiang Tengda Chemical Plant,淄博齐翔腾达化工股份有限公司 (Chinese),Zibo Qixiang Tengda Chemical Co [100%],China;,Shandong,operating,30.0,butadiene,,,36.749064, 118.239497,https://gem.wiki/Zibo_Qixiang_Tengda_Chemical_Plant,"Shandong, China",30.0,30.0,exact,"36.749064, 118.239497",['China'],,CHN,Zibo,Zibo Qixiang Tengda Chemical Plant,,,E100000122867 [100%],Zibo Qixiang Tengda Chemical Co [100%],淄博齐翔腾达化工股份有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140376,Shandong Qilu Petrochemical Plant,山东齐鲁石化建设有限公司 (Chinese),Shandong Qilu Petrochemical Construction Co [100%],China;,Shandong,operating,30.0,butadiene,,crude oil,36.778412, 118.219434,https://gem.wiki/Shandong_Qilu_Petrochemical_Plant,"Shandong, China",30.0,30.0,exact,"36.778412, 118.219434",['China'],exact,CHN,Zibo,Shandong Qilu Petrochemical Plant,,,E100002018297 [100%],Shandong Qilu Petrochemical Construction Co [100%],山东齐鲁石化建设有限公司 (Chinese),Asia Pacific,30.0,,operating,GChI,GChI,n/a
chemicals,P100000140377,SINOPEC Qilu Company Petrochemical Plant,鲁油鲁炼转型升级技术改造项目 (Chinese),Sinopec Qilu Petrochemical Corporation [100%],China;,Shandong,operating,30.0,ethylene,,,36.789869, 118.267234,https://gem.wiki/SINOPEC_Qilu_Company_Petrochemical_Plant,"Shandong, China",30.0,30.0,exact,"36.789869, 118.267234",['China'],,CHN,Zibo,SINOPEC Qilu Company Petrochemical Plant,,,E100002018351 [100%],Sinopec Qilu Petrochemical Corporation [100%],山东齐鲁石化工程有限公司 (Chinese),Asia Pacific,30.0,GEPDCHN0040,operating,GChI,GChI,n/a
