sector,subsector,source_id,source_name,source_type,year,lat,lon,gas,emissions_tco2,activity_sum,activity_units,capacity,capacity_units,rows
manufacturing,cement,32437758,Wuxiang Shanshui Cement Co Ltd Cement Plant,integrated dry,2025,36.7945549088308,113.141095884912,co2,376726.26811863005,569416.9711869862,t of cement,84931.50685,t of cement,12
manufacturing,cement,32437758,Wuxiang Shanshui Cement Co Ltd Cement Plant,integrated dry,2026,36.7945549088308,113.141095884912,co2,28770.141509339977,43485.70361145704,t of cement,84931.50684931506,t of cement,1
manufacturing,cement,32437779,XiAn Lantian Yaobo Cement Co Ltd Cement Plant,integrated dry,2021,34.0514811571476,109.264571413653,co2,624930.33514,944574.2671400001,t of cement,157123.2877,t of cement,12
manufacturing,cement,32437779,XiAn Lantian Yaobo Cement Co Ltd Cement Plant,integrated dry,2022,34.0514811571476,109.264571413653,co2,624612.33182,944093.6091700001,t of cement,157123.2877,t of cement,12
manufacturing,cement,32437779,XiAn Lantian Yaobo Cement Co Ltd Cement Plant,integrated dry,2023,34.0514811571476,109.264571413653,co2,624399.1796599999,943771.43238,t of cement,157123.2877,t of cement,12
manufacturing,cement,32437779,XiAn Lantian Yaobo Cement Co Ltd Cement Plant,integrated dry,2024,34.0514811571476,109.264571413653,co2,624249.2768,943544.85611,t of cement,156693.9891,t of cement,12
manufacturing,cement,32437779,XiAn Lantian Yaobo Cement Co Ltd Cement Plant,integrated dry,2025,34.0514811571476,109.264571413653,co2,624572.4342581017,944033.3045026808,t of cement,157123.2877,t of cement,12
manufacturing,cement,32437779,XiAn Lantian Yaobo Cement Co Ltd Cement Plant,integrated dry,2026,34.0514811571476,109.264571413653,co2,53057.49233972603,80195.72602739726,t of cement,157123.2876712329,t of cement,1
manufacturing,cement,42547287,Xiangfen Xingyuan Group Cement & Building Materials Co. Cement Plant,integrated dry,2021,35.8801517030889,111.377020645242,co2,588404.96228,889366.6297899999,t of cement,127397.2603,t of cement,12
manufacturing,cement,42547287,Xiangfen Xingyuan Group Cement & Building Materials Co. Cement Plant,integrated dry,2022,35.8801517030889,111.377020645242,co2,566687.9851900002,856541.69467,t of cement,127397.2603,t of cement,12
manufacturing,cement,42547287,Xiangfen Xingyuan Group Cement & Building Materials Co. Cement Plant,integrated dry,2023,35.8801517030889,111.377020645242,co2,561299.0874900001,848396.4442500001,t of cement,127397.2603,t of cement,12
manufacturing,cement,42547287,Xiangfen Xingyuan Group Cement & Building Materials Co. Cement Plant,integrated dry,2024,35.8801517030889,111.377020645242,co2,546807.8997999999,826493.19803,t of cement,127049.1803,t of cement,12
manufacturing,cement,42547287,Xiangfen Xingyuan Group Cement & Building Materials Co. Cement Plant,integrated dry,2025,35.8801517030889,111.377020645242,co2,536022.5953474541,810191.3472736732,t of cement,127397.2603,t of cement,12
manufacturing,cement,42547287,Xiangfen Xingyuan Group Cement & Building Materials Co. Cement Plant,integrated dry,2026,35.8801517030889,111.377020645242,co2,44997.64567106786,68013.37011951007,t of cement,127397.2602739726,t of cement,1
manufacturing,cement,1896249,Xichang Aerospace Cement Company Cement Plant,integrated dry,2021,27.7885491880216,102.216726466462,co2,360771.99495,545302.28977,t of cement,84931.50685,t of cement,12
manufacturing,cement,1896249,Xichang Aerospace Cement Company Cement Plant,integrated dry,2022,27.7885491880216,102.216726466462,co2,356908.726522,539463.008655,t of cement,84931.50685,t of cement,12
manufacturing,cement,1896249,Xichang Aerospace Cement Company Cement Plant,integrated dry,2023,27.7885491880216,102.216726466462,co2,496231.656671,750047.848672,t of cement,84931.50685,t of cement,12
manufacturing,cement,1896249,Xichang Aerospace Cement Company Cement Plant,integrated dry,2024,27.7885491880216,102.216726466462,co2,456951.31344500004,690676.1086189998,t of cement,84699.45355,t of cement,12
manufacturing,cement,1896249,Xichang Aerospace Cement Company Cement Plant,integrated dry,2025,27.7885491880216,102.216726466462,co2,330884.4054747899,500127.577824338,t of cement,84931.50685,t of cement,12
manufacturing,cement,1896249,Xichang Aerospace Cement Company Cement Plant,integrated dry,2026,27.7885491880216,102.216726466462,co2,19936.45501369863,30133.69863013698,t of cement,84931.50684931506,t of cement,1
manufacturing,cement,1895587,Xichuan Zhonglian Cement Co Ltd Cement Plant,integrated dry,2021,33.1002319343896,111.489646895136,co2,264385.64377900003,399615.543828,t of cement,146842.1053,t of cement,12
manufacturing,cement,1895587,Xichuan Zhonglian Cement Co Ltd Cement Plant,integrated dry,2022,33.1002319343896,111.489646895136,co2,772781.7659679999,1168049.8276069998,t of cement,146842.1053,t of cement,12
manufacturing,cement,1895587,Xichuan Zhonglian Cement Co Ltd Cement Plant,integrated dry,2023,33.1002319343896,111.489646895136,co2,686373.4135140001,1037444.6998719999,t of cement,146842.1053,t of cement,12
manufacturing,cement,1895587,Xichuan Zhonglian Cement Co Ltd Cement Plant,integrated dry,2024,33.1002319343896,111.489646895136,co2,643536.3952780002,972697.09077,t of cement,146440.8973,t of cement,12
manufacturing,cement,1895587,Xichuan Zhonglian Cement Co Ltd Cement Plant,integrated dry,2025,33.1002319343896,111.489646895136,co2,637885.5525862105,964155.9138333158,t of cement,146842.1053,t of cement,12
manufacturing,cement,1895587,Xichuan Zhonglian Cement Co Ltd Cement Plant,integrated dry,2026,33.1002319343896,111.489646895136,co2,2551.178349473684,3856.073684210526,t of cement,146842.1052631579,t of cement,1
manufacturing,cement,1895661,Xin'an Zhonglian Wanji Cement Co Ltd Cement Plant,integrated dry,2021,34.741392551561,112.049419882832,co2,349004.24476599996,527515.48485,t of cement,254794.5205,t of cement,12
manufacturing,cement,1895661,Xin'an Zhonglian Wanji Cement Co Ltd Cement Plant,integrated dry,2022,34.741392551561,112.049419882832,co2,1161180.138159,1755109.035854,t of cement,254794.5205,t of cement,12
manufacturing,cement,1895661,Xin'an Zhonglian Wanji Cement Co Ltd Cement Plant,integrated dry,2023,34.741392551561,112.049419882832,co2,1035847.3446780001,1565670.109919,t of cement,254794.5205,t of cement,12
manufacturing,cement,1895661,Xin'an Zhonglian Wanji Cement Co Ltd Cement Plant,integrated dry,2024,34.741392551561,112.049419882832,co2,1013122.836,1531322.3035000002,t of cement,254098.3607,t of cement,12
manufacturing,cement,1895661,Xin'an Zhonglian Wanji Cement Co Ltd Cement Plant,integrated dry,2025,34.741392551561,112.049419882832,co2,931590.5741286498,1408087.3247778865,t of cement,254794.5205,t of cement,12
manufacturing,cement,1895661,Xin'an Zhonglian Wanji Cement Co Ltd Cement Plant,integrated dry,2026,34.741392551561,112.049419882832,co2,5196.233589041096,7854.04109589041,t of cement,254794.5205479452,t of cement,1
manufacturing,cement,1895398,Xingan Conch Cement Co Ltd Cement Plant,integrated dry,2021,25.6364826652167,110.657596744555,co2,1322162.3478699997,1998431.6018000003,t of cement,373698.6301,t of cement,12
manufacturing,cement,1895398,Xingan Conch Cement Co Ltd Cement Plant,integrated dry,2022,25.6364826652167,110.657596744555,co2,2076213.542766,3138170.409188,t of cement,373698.6301,t of cement,12
manufacturing,cement,1895398,Xingan Conch Cement Co Ltd Cement Plant,integrated dry,2023,25.6364826652167,110.657596744555,co2,2082188.776903,3147201.8997400003,t of cement,373698.6301,t of cement,12
manufacturing,cement,1895398,Xingan Conch Cement Co Ltd Cement Plant,integrated dry,2024,25.6364826652167,110.657596744555,co2,2184023.8185300003,3301124.2723999997,t of cement,372677.5956,t of cement,12
manufacturing,cement,1895398,Xingan Conch Cement Co Ltd Cement Plant,integrated dry,2025,25.6364826652167,110.657596744555,co2,1836902.0602608544,2776454.141919309,t of cement,373698.6301,t of cement,12
manufacturing,cement,1895398,Xingan Conch Cement Co Ltd Cement Plant,integrated dry,2026,25.6364826652167,110.657596744555,co2,46087.25399199157,69660.29926238145,t of cement,373698.6301369863,t of cement,1
manufacturing,cement,1896417,Xinglong County Fucheng Cement Co. Cement Plant,integrated dry,2021,40.555944409112,117.750596029697,co2,802563.7853699999,1213064.9719600002,t of cement,123150.6849,t of cement,12
manufacturing,cement,1896417,Xinglong County Fucheng Cement Co. Cement Plant,integrated dry,2022,40.555944409112,117.750596029697,co2,559715.028806,846002.159582,t of cement,123150.6849,t of cement,12
manufacturing,cement,1896417,Xinglong County Fucheng Cement Co. Cement Plant,integrated dry,2023,40.555944409112,117.750596029697,co2,435368.17316299997,658053.46607,t of cement,123150.6849,t of cement,12
manufacturing,cement,1896417,Xinglong County Fucheng Cement Co. Cement Plant,integrated dry,2024,40.555944409112,117.750596029697,co2,437393.79824100004,661115.172662,t of cement,122814.2077,t of cement,12
manufacturing,cement,1896417,Xinglong County Fucheng Cement Co. Cement Plant,integrated dry,2025,40.555944409112,117.750596029697,co2,400736.2960314245,605707.8235062195,t of cement,123150.6849,t of cement,12
manufacturing,cement,1896417,Xinglong County Fucheng Cement Co. Cement Plant,integrated dry,2026,40.555944409112,117.750596029697,co2,41786.577453881284,63159.881278538815,t of cement,123150.68493150684,t of cement,1
manufacturing,cement,1895535,Xingtai Jinyu Yongning Cement Co Ltd Cement Plant,integrated dry,2021,36.880418448999,114.316308996461,co2,1039275.38457,1570851.5486379997,t of cement,254794.5205,t of cement,12
manufacturing,cement,1895535,Xingtai Jinyu Yongning Cement Co Ltd Cement Plant,integrated dry,2022,36.880418448999,114.316308996461,co2,1034462.685262,1563577.214881,t of cement,254794.5205,t of cement,12
manufacturing,cement,1895535,Xingtai Jinyu Yongning Cement Co Ltd Cement Plant,integrated dry,2023,36.880418448999,114.316308996461,co2,694790.897157,1050167.619907,t of cement,254794.5205,t of cement,12
manufacturing,cement,1895535,Xingtai Jinyu Yongning Cement Co Ltd Cement Plant,integrated dry,2024,36.880418448999,114.316308996461,co2,1080745.6272159999,1633533.2938149997,t of cement,254098.3607,t of cement,12
manufacturing,cement,1895535,Xingtai Jinyu Yongning Cement Co Ltd Cement Plant,integrated dry,2025,36.880418448999,114.316308996461,co2,1126654.2680981732,1702923.621577599,t of cement,254794.5205,t of cement,12
manufacturing,cement,1895535,Xingtai Jinyu Yongning Cement Co Ltd Cement Plant,integrated dry,2026,36.880418448999,114.316308996461,co2,139669.2521863014,211108.30136986304,t of cement,254794.5205479452,t of cement,1
manufacturing,cement,1895584,Xingtai Zhonglian Cement Co Ltd Cement Plant,integrated dry,2021,37.3037925584916,114.519472928849,co2,50929.472649699994,76979.251289,t of cement,42465.75342,t of cement,12
manufacturing,cement,1895584,Xingtai Zhonglian Cement Co Ltd Cement Plant,integrated dry,2022,37.3037925584916,114.519472928849,co2,116375.27935330001,175899.757163,t of cement,42465.75342,t of cement,12
manufacturing,cement,1895584,Xingtai Zhonglian Cement Co Ltd Cement Plant,integrated dry,2023,37.3037925584916,114.519472928849,co2,151076.30148,228349.91155899994,t of cement,42465.75342,t of cement,12
manufacturing,cement,1895584,Xingtai Zhonglian Cement Co Ltd Cement Plant,integrated dry,2024,37.3037925584916,114.519472928849,co2,145475.4807289,219884.34210599997,t of cement,42349.72678,t of cement,12
manufacturing,cement,1895584,Xingtai Zhonglian Cement Co Ltd Cement Plant,integrated dry,2025,37.3037925584916,114.519472928849,co2,175043.93371269625,264576.6833740269,t of cement,42465.75342,t of cement,12
manufacturing,cement,1895584,Xingtai Zhonglian Cement Co Ltd Cement Plant,integrated dry,2026,37.3037925584916,114.519472928849,co2,14328.624657534245,21657.534246575342,t of cement,42465.75342465753,t of cement,1
manufacturing,cement,32437373,Xingye Kuiyang Conch Cement Co Ltd Cement Plant,integrated dry,2021,22.709431137868,109.805337196038,co2,512211.53701999993,774201.2349,t of cement,135890.411,t of cement,12
manufacturing,cement,32437373,Xingye Kuiyang Conch Cement Co Ltd Cement Plant,integrated dry,2022,22.709431137868,109.805337196038,co2,621907.9764800001,940006.0103699999,t of cement,135890.411,t of cement,12
manufacturing,cement,32437373,Xingye Kuiyang Conch Cement Co Ltd Cement Plant,integrated dry,2023,22.709431137868,109.805337196038,co2,656640.8384799999,992504.2904200001,t of cement,135890.411,t of cement,12
manufacturing,cement,32437373,Xingye Kuiyang Conch Cement Co Ltd Cement Plant,integrated dry,2024,22.709431137868,109.805337196038,co2,619310.28836,936079.63784,t of cement,135519.1257,t of cement,12
manufacturing,cement,32437373,Xingye Kuiyang Conch Cement Co Ltd Cement Plant,integrated dry,2025,22.709431137868,109.805337196038,co2,655176.688641466,990291.2464001602,t of cement,135890.411,t of cement,12
manufacturing,cement,32437373,Xingye Kuiyang Conch Cement Co Ltd Cement Plant,integrated dry,2026,22.709431137868,109.805337196038,co2,57759.528854794524,87302.79452054793,t of cement,135890.4109589041,t of cement,1
manufacturing,cement,1896136,Xinjiang Hejing Tianshan Cement Co. Cement Plant,integrated dry,2021,42.3964109302075,86.310037746523,co2,536680.466385,811185.71114,t of cement,274328.7671,t of cement,12
manufacturing,cement,1896136,Xinjiang Hejing Tianshan Cement Co. Cement Plant,integrated dry,2022,42.3964109302075,86.310037746523,co2,968347.523512,1463644.9870020002,t of cement,274328.7671,t of cement,12
manufacturing,cement,1896136,Xinjiang Hejing Tianshan Cement Co. Cement Plant,integrated dry,2023,42.3964109302075,86.310037746523,co2,1003431.4995690002,1516673.9714270001,t of cement,274328.7671,t of cement,12
manufacturing,cement,1896136,Xinjiang Hejing Tianshan Cement Co. Cement Plant,integrated dry,2024,42.3964109302075,86.310037746523,co2,1090285.37097,1647952.4954,t of cement,273579.235,t of cement,12
manufacturing,cement,1896136,Xinjiang Hejing Tianshan Cement Co. Cement Plant,integrated dry,2025,42.3964109302075,86.310037746523,co2,1090003.2056695712,1647526.0060711775,t of cement,274328.7671,t of cement,12
manufacturing,cement,1896136,Xinjiang Hejing Tianshan Cement Co. Cement Plant,integrated dry,2026,42.3964109302075,86.310037746523,co2,92573.28648266147,139923.34716242662,t of cement,274328.76712328766,t of cement,1
manufacturing,cement,32438237,"Xinjiang Huacheng Cement Co.,Ltd. Cement Plant",integrated dry,2021,41.9298076088366,86.3525208652074,co2,484467.74182999996,732266.84069,t of cement,127397.2603,t of cement,12
manufacturing,cement,32438237,"Xinjiang Huacheng Cement Co.,Ltd. Cement Plant",integrated dry,2022,41.9298076088366,86.3525208652074,co2,424448.815009,641548.994966,t of cement,127397.2603,t of cement,12
manufacturing,cement,32438237,"Xinjiang Huacheng Cement Co.,Ltd. Cement Plant",integrated dry,2023,41.9298076088366,86.3525208652074,co2,678750.9338189999,1025923.418707,t of cement,127397.2603,t of cement,12
manufacturing,cement,32438237,"Xinjiang Huacheng Cement Co.,Ltd. Cement Plant",integrated dry,2024,41.9298076088366,86.3525208652074,co2,605815.17009,915681.93791,t of cement,127049.1803,t of cement,12
manufacturing,cement,32438237,"Xinjiang Huacheng Cement Co.,Ltd. Cement Plant",integrated dry,2025,41.9298076088366,86.3525208652074,co2,514591.44729555503,777798.439060712,t of cement,127397.2603,t of cement,12
manufacturing,cement,32438237,"Xinjiang Huacheng Cement Co.,Ltd. Cement Plant",integrated dry,2026,41.9298076088366,86.3525208652074,co2,42988.28214481409,64976.24266144813,t of cement,127397.2602739726,t of cement,1
manufacturing,cement,32437937,"Xinjiang Mi Dongtianshan Cement Co., Ltd. Cement Plant",integrated dry,2021,43.9427846299699,87.660250086127,co2,820913.74021,1240800.69539,t of cement,202986.3014,t of cement,12
manufacturing,cement,32437937,"Xinjiang Mi Dongtianshan Cement Co., Ltd. Cement Plant",integrated dry,2022,43.9427846299699,87.660250086127,co2,898040.4789800001,1357376.7818900002,t of cement,202986.3014,t of cement,12
manufacturing,cement,32437937,"Xinjiang Mi Dongtianshan Cement Co., Ltd. Cement Plant",integrated dry,2023,43.9427846299699,87.660250086127,co2,1123992.193045,1698899.9292129998,t of cement,202986.3014,t of cement,12
manufacturing,cement,32437937,"Xinjiang Mi Dongtianshan Cement Co., Ltd. Cement Plant",integrated dry,2024,43.9427846299699,87.660250086127,co2,1139875.8967439998,1722907.9455530003,t of cement,202431.694,t of cement,12
manufacturing,cement,32437937,"Xinjiang Mi Dongtianshan Cement Co., Ltd. Cement Plant",integrated dry,2025,43.9427846299699,87.660250086127,co2,1103232.4687540224,1667521.8693886676,t of cement,202986.3014,t of cement,12
